Geneid	hpa_256_tiss_ntpmtau	gtex_db_tissuegini	Total_utr_3_len	tss_dis	TF_motif_total_exons	rna_motif_total_gene_norm_len_cv	utr3_mirna_count	exon_cs_mean	tss_500bp_cs_median	V_codon_bias_sum	P_codon_bias_max	Y_codon_bias_max	A_codon_bias_median	cds_len	AT_cds_pct	AT_intron_pct	AT_tss_3kb_PTG_pct	GC_tss_4kb_PTG_pct
ENSG00000104312	0.5982	0.3281	649.0	1430332.0	3190.0	1.7965892210493002	213.0	2.848348272727273	-0.0955	25.0	17.0	9.0	8.0	1623.0	0.5804066543438078	0.6454299938177204	0.8670275351604371	1.16797880521395
ENSG00000104313	0.9448	0.7586	1830.0	878723.0	11287.0	1.3494954820110447	6184.0	4.371490395238095	0.147	45.0	7.0	7.0	5.5	1779.0	0.5306351883080382	0.625460226337508	0.8823150390252473	1.1416038839930895
ENSG00000104320	0.8144	0.3155	4399.0	1752.0	5460.0	1.5032716018486871	2287.0	1.5459394894736842	0.087	5.0	1.0	2.0	1.0	177.0	0.519774011299435	0.6287354199366018	0.871331388910111	1.2183379103112653
ENSG00000104321	0.9896	0.9258	1657.0	231172.0	13074.0	1.2322620063072804	860.0	2.667863148148148	-0.0855	56.0	13.0	26.0	10.0	3360.0	0.5955357142857143	0.6416246133810841	0.9206268282125282	1.061401271385481
ENSG00000104324	0.8856	0.4575	319.0	151429.0	3106.0	1.350667457275955	195.0	2.898369625	-0.168	39.0	8.0	9.0	12.0	1419.0	0.5172656800563777	0.6192598442965136	0.8786661617684814	1.2066452284702351
ENSG00000104325	0.8474	0.2555	1737.0	98907.0	3924.0	1.402898910060934	2075.0	3.08255784	-0.268	20.0	8.0	5.0	6.0	1008.0	0.5694444444444444	0.6195922829321618	0.8940121675224586	1.1418038059712596
ENSG00000104327	0.9868	0.8801	0.0	61240.0	5666.0	1.3805447363346517	688.0	0.7280093333333334	0.199							0.6886993603411514	1.0140416785453574	1.039573074902601
ENSG00000104331	0.5691	0.25	5863.0	547226.0	10084.0	1.5912802282569478	1834.0	2.8147546	0.16	22.0	9.0	4.0	5.0	1080.0	0.4685185185185185	0.6204158395152022	0.8957561911450485	1.150921870836631
ENSG00000104332	0.9669	0.6485	3206.0	411647.0	6370.0	2.443435988005501	1565.0	2.43092	0.214	39.0	7.0	1.0	9.0	945.0	0.4063492063492063	0.5152620330793533	0.8420609690264809	1.121787177799849
ENSG00000104341	0.8567	0.3015	1540.0	130873.0	5333.0	2.45041025363625	1084.0	3.118405857142857	0.147	20.0	8.0	10.0	8.0	954.0	0.4475890985324947	0.5614035087719298	0.8578350723772511	1.1284634713156187
ENSG00000104343	0.7178	0.1769	7883.0	56.0	19353.0	2.4147861777217146	7541.0	4.071802571428571	0.1855	5.0	7.0	2.0	1.0	576.0	0.5572916666666666	0.6042596637857346	0.9014269803512698	1.1121665134052157
ENSG00000104356	0.7359	0.3967	1565.0	121.0	6614.0	2.477077786975254	1086.0	2.60438275	-0.2285	50.0	28.0	8.0	16.0	3075.0	0.4988617886178861	0.5880065601523649	0.9687722722453032	1.0414020287105512
ENSG00000104361	0.8801	0.4173	3219.0	177101.0	6182.0	1.695644971886804	3700.0	2.353043083333333	0.029	20.0	5.0	5.0	1.0	1107.0	0.5618789521228545	0.6115923184636928	0.8949641961710287	1.1328634129260953
ENSG00000104365	0.6373	0.3009	0.0	82899.0	6297.0	2.4012645600729585	1915.0	3.245268447368421	-0.07							0.519290109694105	0.9769636222411192	1.0140919637779464
ENSG00000104368	0.9417	0.4575	0.0	35544.0	4718.0	2.8212942411150945	2861.0	0.3350059999999999	-0.085							0.3573573573573573	1.062078292214503	
ENSG00000104369	0.9881	0.7637	2353.0	330149.0	11327.0	1.3395322608373466	780.0	3.59789	0.766	66.0	15.0	5.0	14.0	1986.0	0.4224572004028197	0.6064607117238696	0.8786513525617726	1.10019897874573
ENSG00000104371	0.9781	0.8068	38.0	38723.0	946.0	1.7074578369002196	2.0	1.1252795	0.319	12.0	6.0	2.0	4.0	675.0	0.4740740740740741	0.5750770585645091	0.9648764221329974	
ENSG00000104375	0.7446	0.3833	0.0	515688.0	7050.0	1.3728511723721348	1525.0	0.1600879233333333	0.2425							0.5714456903192673	0.7293006504466893	1.306951703728655
ENSG00000104381	0.5276	0.5843	0.0	174868.0	9338.0	1.4881326218284912	9222.0	0.0405979	-0.005							0.6261452997619219	1.0362900043806422	0.9658728589940756
ENSG00000104388	0.29861789	0.292610639	2876.0	235586.0	4821.0	2.0430982238650675	1884.0	4.73740375	0.269	8.0	1.0	4.0	2.0	639.0	0.5821596244131455	0.6080273602596116	0.861745147233803	1.1385609144666502
ENSG00000104408	0.052759436	0.276719317	0.0	165090.0	12395.0	1.640129568186047	357.0	4.8329582	-0.01							0.6444752302521871	0.9171260995717828	1.1499382506835192
ENSG00000104412	0.235688025	0.334381195	2599.0	194913.0	4924.0	1.5153394167382643	1869.0	4.674733636363636	-0.09	10.0	3.0	14.0	6.0	894.0	0.6040268456375839	0.6542834038909765	0.9119386846465446	1.1132246863160404
ENSG00000104413	0.9615	0.8212	1579.0	87704.0	5094.0	2.5560932993173697	2808.0	4.05524625	0.753	45.0	18.0	14.0	15.0	2046.0	0.5234604105571847	0.5985925629748101	0.7580569422437364	1.229205342228523
ENSG00000104415	0.9406	0.7056	3981.0	88436.0	5842.0	1.6117756871674902	7094.0	2.272961	0.2165	22.0	11.0	10.0	6.0	1104.0	0.3967391304347826	0.5145789859567989	0.9424335839150204	1.0630705015186708
ENSG00000104419	0.5796	0.4036	0.0	65190.0	5100.0	1.4056988384049487	6187.0	3.3735255	-0.128							0.5063702720637028	1.0687259753526084	0.978961492792726
ENSG00000104427	0.8529	0.322	2273.0	149749.0	8169.0	1.7286465223225167	511.0	2.6571147777777777	-0.0765	13.0	15.0	5.0	5.5	978.0	0.5736196319018405	0.6512200448706494	0.9180403977905952	1.1187823287746643
ENSG00000104432	0.9475	0.503	940.0	139435.0	2795.0	1.2912554622530483	867.0	1.1435635999999998	0.267	6.0	2.0	2.0	2.0	480.0	0.6520833333333333	0.63701399688958	0.8974166315474409	1.1497763537340455
ENSG00000104435	0.8353	0.8602	1285.0	805593.0	2251.0	1.245632212703551	2570.0	4.35385	1.028	5.0	4.0	3.0	3.0	540.0	0.5203703703703704	0.61988370123638	0.8446342134825023	1.154014177999496
ENSG00000104442	0.372739012	0.099064464	1937.0	835440.0	3437.0	3.1523416254943912	1473.0	3.7714065714285714	-0.021	16.0	3.0	3.0	2.0	849.0	0.5594817432273262	0.5688370473537604	0.9503851013342832	1.0418034337357962
ENSG00000104447	0.8935	0.432	5528.0	2232036.0	14727.0	1.45671748750369	4227.0	3.66811	1.092	99.0	21.0	13.0	17.0	3885.0	0.5274131274131274	0.6474955691452842	0.8795545218950748	1.1446688940659964
ENSG00000104450	0.8439	0.3854	882.0	7410.0	5092.0	2.169044017085561	281.0	2.408336947368421	-0.185	29.0	16.0	21.0	20.0	2781.0	0.5548363897878461	0.5944009685350907	0.9507060062838978	1.0646294839294592
ENSG00000104472	0.615	0.2904	1908.0	52742.0	3863.0	2.6903475734634745	955.0	1.4701051333333333	-0.164	8.0	1.0	3.0	2.0	396.0	0.5227272727272727	0.498508353221957	0.7542379185558917	1.323870985791073
ENSG00000104490	0.8554	0.515	2767.0	632469.0	8093.0	1.4260739475777249	9570.0	2.049547833333333	-0.0675	13.0	5.0	2.0	3.0	582.0	0.5120274914089347	0.5947344076841473	0.8780005733193571	1.1648591659306633
ENSG00000104497	0.6877	0.2829	1911.0	109839.0	7398.0	1.6514531135588328	1916.0	2.542013811111111	-0.02	18.0	3.0	6.0	2.0	1035.0	0.6173913043478261	0.6498165511618427	0.8368846279915693	1.2559966845650303
ENSG00000104499	0.9996	0.9922	162.0	48496.0	1015.0	1.248771623390532	289.0	-0.3530129999999999	-0.087	11.0	4.0	3.0	2.0	477.0	0.5555555555555556	0.518767111189614	0.9472957867731596	1.049798189244146
ENSG00000104517	0.6248	0.3092	2030.0	173739.0	17885.0	1.851706345093418	541.0	5.181430050847458	0.46	116.0	43.0	44.0	16.0	8400.0	0.5561904761904762	0.6206322350250446	0.8046250460725953	1.2591555000972623
ENSG00000104518	0.8672	0.4247	0.0	17241.0	5277.0	1.5525371544278774	156.0	-0.799222	-0.57							0.3245324532453245	1.1543975668503583	0.9328015063774178
ENSG00000104522	0.7858	0.296	0.0	7929.0	2651.0	1.8534194957844492	475.0	2.331824333333333	-0.4705							0.3498312710911136	1.1193801473275171	0.8915957371020722
ENSG00000104524	0.4615	0.2445	2491.0	11745.0	3956.0	1.4481263997007168	3066.0	1.9239041666666663	-0.24	18.0	7.0	2.0	5.0	825.0	0.3442424242424242	0.4166666666666667	1.0351206055470592	1.0299750034226314
ENSG00000104529	0.081323091	0.134197486	0.0	5908.0	8080.0	1.5570293143926075	280.0	2.30013025	-0.173							0.3709677419354839	1.1061809118796777	0.9391148198730362
ENSG00000104537	0.988	0.8678	0.0	74710.0	2172.0	1.1303735491129017	880.0	0.239436	0.239							0.5690244720080456	1.0179685702087806	0.9547362828420998
ENSG00000104549	0.7068	0.4625	339.0	25210.0	4289.0	1.5083284564238622	66.0	3.417488818181818	-0.084	46.0	15.0	10.0	12.0	1725.0	0.5611594202898551	0.6369313541816785	0.8021143345509437	1.2775208192715843
ENSG00000104611	0.9367	0.5659	1577.0	299989.0	4419.0	1.965436813010545	3031.0	1.44386276	-0.1405	13.0	10.0	7.0	6.0	1365.0	0.5172161172161173	0.575583596214511	0.8699143032618283	1.1284261962915736
ENSG00000104613	0.267780871	0.375407979	263.0	214920.0	3176.0	1.941136696102563	111.0	4.185772352941177	-0.192	42.0	8.0	13.0	8.0	2133.0	0.5494608532583216	0.594056324879415	0.912963941094104	1.1166510008599064
ENSG00000104626	0.7447	0.3003	3305.0	109266.0	4989.0	2.2885273576063447	1559.0	3.223424571428571	-0.106	14.0	8.0	8.0	3.0	1050.0	0.5742857142857143	0.628255082751437	0.8865955024852942	1.1588778389157766
ENSG00000104635	0.9626	0.5181	3039.0	91962.0	5524.0	2.609815586305761	4318.0	2.700851177777777	-0.0565	26.0	5.0	7.0	4.0	1479.0	0.4543610547667343	0.5089770848098275	0.926370244044357	1.060185171496796
ENSG00000104643	0.3159	0.2481	5359.0	82982.0	11675.0	1.8573894206011503	4180.0	3.8362176	0.001	23.0	8.0	9.0	6.0	1650.0	0.5272727272727272	0.6292413793103449	0.8570809722852583	1.1714602844179829
ENSG00000104660	0.7316	0.182	2663.0	12343.0	3740.0	2.656932387357837	2466.0	2.9666265000000003	0.082	8.0	2.0	4.0	4.0	396.0	0.5707070707070707	0.5929274663451879	0.8568693038538016	1.2186983676927576
ENSG00000104671	0.147673782	0.212158421	467.0	11703.0	1325.0	2.678187581267164	220.0	3.315946285714286	-0.15	16.0	6.0	3.0	3.0	573.0	0.5654450261780105	0.5830186520196818	0.931827010231698	1.088614439322244
ENSG00000104679	0.123412482	0.085962246	183.0	44471.0	2461.0	1.460556176912937	304.0	1.9228445	-0.0695	25.0	12.0	3.0	5.0	1323.0	0.4051398337112623	0.4382482194271859	1.0973002206420808	0.9082064038000554
ENSG00000104687	0.8572	0.2614	1455.0	69610.0	3952.0	3.0618770058136047	4101.0	3.132493153846154	0.101	26.0	10.0	6.0	5.0	1569.0	0.4639898024219248	0.5547735683573277	0.8886377594020463	1.1233884591572447
ENSG00000104689	0.8268	0.4644	1243.0	61075.0	4832.0	1.9226377738891829	703.0	-0.5654006500000001	-0.262	28.0	14.0	3.0	8.0	1407.0	0.4392324093816631	0.5507024185726354	0.8898860632747049	1.0908942849520515
ENSG00000104691	0.9028	0.3738	77.0	1284.0	2201.0	3.007932660681269	839.0	0.800749486	0.064	13.0	10.0	5.0	4.0	933.0	0.5380493033226152	0.556225070016125	0.8688298740795222	1.1590113118997778
ENSG00000104695	0.090496132	0.216006791	620.0	83688.0	4888.0	2.2563010390324028	125.0	4.408167142857143	0.089	24.0	5.0	5.0	2.0	930.0	0.5548387096774193	0.5955576671813755	0.8483080515121489	1.1733744725503643
ENSG00000104714	0.6977	0.2677	3259.0	128492.0	4933.0	1.2227900473080255	85.0	0.5974925	-0.1405	8.0	2.0	1.0	1.0	373.0	0.4772117962466488	0.4888439979617092	0.8951915607693152	1.1059450180497947
ENSG00000104722	0.8694	0.8303	488.0	472735.0	4242.0	1.4678626507147143	771.0	3.96022	0.73	65.0	16.0	14.0	11.0	2751.0	0.4521992002908033	0.5834141610087293	0.9623025254364744	1.0046994914674865
ENSG00000104723	0.9	0.4678	2484.0	301831.0	4679.0	1.493448260213082	3023.0	4.153581363636364	0.006	19.0	8.0	9.0	4.0	1047.0	0.5281757402101241	0.6380260374799599	0.8982041238987811	1.1425003157445113
ENSG00000104728	0.3561	0.4256	1379.0	60038.0	13581.0	1.4927753200351055	1265.0	3.214896172413793	-0.368	96.0	29.0	19.0	21.0	4035.0	0.4636926889714994	0.5004571233768246	0.948935788411964	1.016420312870428
ENSG00000104731	0.5787	0.2136	2934.0	163465.0	5253.0	2.5887074638722467	1876.0	1.875471588235294	-0.1325	48.0	13.0	1.0	6.0	1563.0	0.4126679462571977	0.4745778789603491	1.0483342659733552	0.943457750055664
ENSG00000104738	0.917	0.4479	1383.0	799.0	5446.0	2.249222237077217	1447.0	3.858464	-0.387	52.0	19.0	16.0	14.0	2592.0	0.4988425925925926	0.5580432449010888	0.9295079463361482	1.0159351540638464
ENSG00000104755	1.0	0.9999	362.0	253660.0	2825.0	1.478748581285879	637.0	0.5572526333333333	-0.15	40.0	12.0	15.0	7.0	2208.0	0.6145833333333334	0.650762382595257	0.999254440166148	1.0326882969777664
ENSG00000104756	0.251999085	0.151660395	2011.0	33779.0	5265.0	1.798745205731076	925.0	4.135128333333333	0.389	25.0	4.0	4.0	2.0	1170.0	0.5675213675213675	0.6294636296840559	0.8247808145542267	1.2510863535840784
ENSG00000104760	0.9981	0.9904	213.0	109448.0	3045.0	1.6182700267040788	588.0	1.6952186140000003	0.147	24.0	12.0	3.0	1.0	939.0	0.5665601703940362	0.6244803380358481	0.9350136266662404	1.1069294157316891
ENSG00000104763	0.9015	0.296	0.0	145832.0	7385.0	1.9029543802022952	4555.0	0.0693239	-0.12								0.984780697127392	0.8981723582223345
ENSG00000104765	0.293344502	0.158289048	2716.0	91546.0	4074.0	1.9802625900566349	2510.0	3.4719833333333336	0.2685	11.0	6.0	1.0	2.0	660.0	0.4954545454545455	0.5934189767861168	0.8662132939434442	1.1503440859033824
ENSG00000104774	0.9046	0.3872	0.0	18286.0	5750.0	3.0013130506137813	165.0	2.5928252272727272	-0.04							0.4726244068621487	0.9346612301946596	1.0519137470978333
ENSG00000104783	0.9852	0.7262	562.0	26295.0	2539.0	1.8124388953925088	1484.0	2.5279059	0.4295	26.0	7.0	0.0	5.0	888.0	0.4054054054054054	0.4562066792690611	0.9709726730521387	1.02245978062561
ENSG00000104804	0.9316	0.8784	45.0	26324.0	1817.0	3.785047849437348	4.0	1.5009428461538463	-0.008	52.0	12.0	1.0	7.0	1563.0	0.4452975047984644	0.4916640649391195	0.8820609800786453	1.107315922377224
ENSG00000104805	0.6522	0.2839	949.0	1567.0	3172.0	2.644091508972905	932.0	3.1077610000000004	0.029	24.0	9.0	7.0	4.0	1386.0	0.3946608946608946	0.4816267247639796	0.9866432193945068	1.0277072773667164
ENSG00000104808	0.9322	0.565	37.0	33387.0	907.0	3.307625853735692	1.0	2.0449228571428573	0.05	35.0	8.0	4.0	4.0	1005.0	0.381094527363184	0.4835896933477026	1.0092601051681245	1.0180683440458294
ENSG00000104812	0.9443	0.3225	1159.0	28001.0	3788.0	2.9323916886792545	2244.0	3.9965019375	0.318	87.0	14.0	1.0	16.0	2214.0	0.4092140921409214	0.484799407709037	0.9032836158403112	1.0738862511650986
ENSG00000104814	0.9676	0.7549	170.0	184234.0	3771.0	2.891093692814234	222.0	2.447159953125	0.469	65.0	24.0	4.0	12.0	2502.0	0.4092725819344524	0.5026464617169374	0.9253841088857032	1.067555127610213
ENSG00000104818	0.9117	0.9759	0.0	7578.0	1919.0	2.2579366500811355	12.0	1.050269	0.077	12.0	7.0	3.0	2.0	389.0	0.3264781491002571	0.3547008547008547	0.951162109407177	1.034332670353031
ENSG00000104823	0.285184999	0.135035682	192.0	18913.0	1938.0	2.3717818626206006	310.0	2.3344469	-0.077	33.0	6.0	3.0	5.0	987.0	0.4133738601823708	0.491333289395637	1.0536152695389558	0.9376881056388842
ENSG00000104824	0.7681	0.2285	0.0	2150.0	7476.0	3.0616215237304587	957.0	3.503656666666666	2.386							0.4839619316179062	0.9841281456127358	1.0591474200851
ENSG00000104825	0.7253	0.1802	1953.0	5871.0	3629.0	3.027840804576365	1051.0	1.390896	0.409	3.0	2.0	1.0	2.0	198.0	0.303030303030303	0.52755436401549	1.0907867761534789	0.8784349396037783
ENSG00000104826	0.9889	0.9944	89.0	17773.0	508.0	2.632934253913465	153.0	1.1152	-0.144	10.0	3.0	0.0	5.0	426.0	0.3474178403755869	0.3605442176870748		
ENSG00000104827	0.9977	0.948	18.0	3810.0	1472.0	2.186827732026486	6.0	0.8562326666666666	-0.054	12.0	5.0	0.0	5.0	498.0	0.3353413654618474	0.358843537414966		
ENSG00000104833	0.7206	0.8347	846.0	22020.0	7721.0	3.2983091698596745	597.0	3.6385275	-0.0545	62.0	7.0	2.0	11.0	1335.0	0.3722846441947565	0.4697234861743087	0.9650535349048248	1.018965040147414
ENSG00000104835	0.6757	0.215	341.0	18577.0	4362.0	2.651909558949055	954.0	2.4730025	0.0855	56.0	19.0	2.0	7.0	1557.0	0.3789338471419396	0.4748784440842787	1.0712901748608246	0.9160111626639308
ENSG00000104848	0.9978	0.9335	2667.0	7623.0	6337.0	1.6502283403742777	1629.0	1.7710709999999998	0.2785	34.0	13.0	4.0	8.0	1371.0	0.3588621444201313	0.4027777777777778	0.8733165642175981	1.0429632476317874
ENSG00000104852	0.382101357	0.383792042	0.0	29711.0	4828.0	1.5736447814717245	507.0	2.1850913333333337	0.718							0.452709525412319	0.9930140168453292	0.9283633933305464
ENSG00000104853	0.050946125	0.189093615	300.0	6305.0	2924.0	2.8199425721440265	1985.0	3.923535142857143	-0.1335	47.0	24.0	25.0	6.0	1968.0	0.4161585365853658	0.4761108323576963	1.0002672682504696	1.001004374296547
ENSG00000104856	0.9159	0.4235	409.0	46858.0	2554.0	3.092725183859451	1148.0	2.127313583333333	0.4	39.0	23.0	10.0	5.0	1740.0	0.3442528735632184	0.496852426677497	0.9249915675303968	1.0499405526700365
ENSG00000104859	0.6708	0.2573	110.0	38072.0	3401.0	2.4602697023091995	444.0	3.5117902105263155	-0.066	18.0	22.0	18.0	10.0	1968.0	0.3597560975609756	0.4678876678876679	1.0025587732122276	0.9576847825479348
ENSG00000104863	0.6964	0.3645	0.0	12055.0	1247.0	2.8209728743980174	146.0	2.9498324	0.0745							0.4489448604492852	1.1548952017736946	0.9020843333333334
ENSG00000104866	0.260137283	0.223341757	0.0	62158.0	17509.0	1.77707432570494	862.0	1.9721593333333327	-0.276							0.3375174337517433	1.130070973991715	0.9433509187351672
ENSG00000104870	0.7592	0.4514	0.0	16825.0	3696.0	3.776011858198989	724.0	0.1234138333333333	-0.073							0.5017214996174445	0.8697051250108756	1.0936616748996593
ENSG00000104872	0.5406	0.2023	85.0	10287.0	1535.0	2.619242909865464	48.0	1.259302222222222	0.0375	27.0	9.0	1.0	4.0	873.0	0.4100801832760595	0.4372685185185185	1.1059211401562157	0.907310117321712
ENSG00000104879	0.9984	0.9842	338.0	71584.0	1878.0	3.4937333925369365	423.0	3.86570575	0.0525	57.0	5.0	5.0	8.0	1146.0	0.4214659685863874	0.4755484000804991	0.9259042803005472	1.0575314192282772
ENSG00000104880	0.7094	0.2832	2181.0	54522.0	8447.0	2.978643419695709	2963.0	1.8596982827586208	-0.1065	57.0	39.0	13.0	16.0	4086.0	0.3874204601076847	0.4927477943882047	1.0008307565023202	0.9873843535998624
ENSG00000104881	0.935	0.6497	553.0	34496.0	3923.0	2.8063967118326256	975.0	1.9411455384615384	0.18	70.0	23.0	1.0	26.0	2487.0	0.3100120627261761	0.4875117707726111	0.926172276382122	1.0482571666852518
ENSG00000104883	0.7013	0.3884	327.0	148513.0	1899.0	2.895831970976434	1981.0	0.9180332428571428	-0.0595	14.0	8.0	0.0	3.0	516.0	0.3294573643410852	0.4703312704768839	1.0550313848750843	0.98792513484747
ENSG00000104884	0.2878	0.2468	1793.0	37140.0	6768.0	2.2748470730584427	3643.0	3.7055424782608695	0.0405	87.0	24.0	2.0	15.0	2283.0	0.4003504161191414	0.4427806843466234	1.120279080241226	0.8814362574102964
ENSG00000104885	0.9253	0.3993	2787.0	12366.0	14122.0	2.007349782090221	790.0	3.953070214285714	0.309	62.0	69.0	23.0	26.0	4614.0	0.3610749891634157	0.4094009246811161	1.0390087734756006	0.9528409884356532
ENSG00000104886	0.6525	0.2244	0.0	72331.0	4574.0	1.583941383768927	2304.0	0.6410336666666666	-0.0515							0.2222222222222222	0.9556425444390702	
ENSG00000104888	0.8314	0.8851	1119.0	17779.0	3276.0	1.534038440502158	727.0	3.7780049166666663	-0.0935	48.0	14.0	2.0	16.0	1683.0	0.3903743315508021	0.4239485726737851	0.9988659262202044	0.9748119535485864
ENSG00000104889	0.7537	0.361	0.0	4621.0	4536.0	2.155228985941619	216.0	2.585215	0.0135							0.4986599964266571	0.9280251742143074	1.0327500148117952
ENSG00000104892	0.9939	0.9221	0.0	10558.0	2778.0	2.7817763053577957	156.0	2.9233214700000003	0.273	22.0	8.0	6.0	10.0	1190.0	0.334453781512605	0.4582552849879582	1.1312416502330205	0.891176410659665
ENSG00000104894	0.958	0.7894	0.0	10232.0	8529.0	1.5211562883280672	1547.0	0.7571270499999999	0.14							0.4030738720872583	1.2063124905263494	0.8604516863920051
ENSG00000104897	0.256058863	0.295069212	110.0	560.0	1814.0	2.1045088405166608	48.0	3.058650777777778	-0.321	30.0	37.0	7.0	5.0	1395.0	0.3240143369175627	0.4285714285714285	1.1439280587440952	0.9022916365264876
ENSG00000104899	0.844	0.6404	117.0	12499.0	1875.0	1.9316277865074416	37.0	0.11662051	-0.241	30.0	24.0	5.0	9.0	1683.0	0.2661913250148544	0.31104033970276	1.0436701802186488	0.9761388234603864
ENSG00000104901	0.9989	0.9836	89.0	3438.0	1727.0	2.989059078315424	333.0	0.7777386	-0.095	9.0	8.0	2.0	3.0	729.0	0.3909465020576131	0.525385884865547	0.8157605815659578	1.1911825926737685
ENSG00000104903	0.8595	0.5597	0.0	107250.0	3195.0	2.598467547701424	202.0	-0.0559877	0.0655									
ENSG00000104904	0.7831	0.1896	0.0	1132.0	8262.0	1.9174002788906304	462.0	0.648126	-0.519								1.4359127636317153	0.9774066396305406
ENSG00000104907	0.3846	0.2302	29.0	14843.0	3987.0	3.1041024994302617	10.0	2.360656888888889	0.058	56.0	18.0	2.0	11.0	1980.0	0.3848484848484848	0.4777821860741916	0.9251094230808412	1.0201593846888688
ENSG00000104915	0.4616	0.2509	353.0	32112.0	1551.0	3.1724998806627385	2736.0	2.025558375	-0.07	19.0	5.0	3.0	6.0	750.0	0.408	0.4621061029118468	0.8929542479114998	1.0671345469700788
ENSG00000104918	0.9991	0.9196	107.0	24536.0	557.0	1.9064579932506165	480.0	0.1642235	-0.085	7.0	2.0	0.0	2.0	327.0	0.3761467889908257	0.3681257014590348	1.0207835077589067	0.9877888595968146
ENSG00000104921	0.9864	0.9787	0.0	19251.0	3137.0	2.059788794708919	1464.0	0.2791537679999999	-0.0675							0.4759574468085106	0.982922472889704	1.0208342152633338
ENSG00000104936	0.8542	0.4155	0.0	11254.0	7226.0	2.4911239426160408	3362.0	1.3699107272727271	-0.07							0.4433666616922847	0.8961606819041005	1.0686151530838028
ENSG00000104938	0.9965	0.9122	0.0	15727.0	3543.0	1.8057147116998309	4575.0	-0.1912465	-0.254							0.4640860215053763	1.0346127967010563	0.9316785950097716
ENSG00000104941	0.999	0.9842	157.0	22463.0	3054.0	3.1303999211928355	82.0	2.1039121	-0.1365	77.0	11.0	3.0	11.0	2154.0	0.3732590529247911	0.4858342077649528	0.8430656402462486	1.114611172726405
ENSG00000104946	0.7089	0.2372	0.0	3264.0	3685.0	3.2116674363493387	775.0	2.7925722000000004	-0.004							0.4432681867535287	0.983284013991518	1.0067059691445797
ENSG00000104951	0.957	0.8993	17.0	35.0	3540.0	2.588170698679414	0.0	1.03349742	0.0345	64.0	15.0	1.0	17.0	1770.0	0.3564971751412429	0.4551348755302969	1.0419308346986216	0.9598007317447992
ENSG00000104953	0.8983	0.4911	176.0	32592.0	2251.0	3.260189312540907	303.0	0.3157201705882353	-0.014	36.0	19.0	8.0	4.0	1719.0	0.4060500290866783	0.4665899354178656	1.017188578585064	0.9665832348645916
ENSG00000104957	0.3878	0.274	229.0	225264.0	1988.0	3.357383681516204	677.0	2.750886718181818	-0.071	15.0	14.0	10.0	4.0	1191.0	0.3811922753988245	0.5035961505993585	1.0376544338176386	0.9638658673860876
ENSG00000104960	0.3662	0.2553	0.0	38215.0	3869.0	2.4086626879122206	1051.0	-0.535767	-0.581								0.9529404918058358	0.9890476710615208
ENSG00000104964	0.4514	0.2238	0.0	27488.0	6502.0	1.7547642230431026	2071.0	0.4513439999999999	-0.058							0.3247863247863248	0.892306725639059	
ENSG00000104967	0.6935	0.5218	6130.0	59266.0	15210.0	2.4121307542415864	2795.0	3.0599195	0.206	38.0	16.0	3.0	4.0	1671.0	0.2968282465589467	0.505592002499219	0.8444246854000301	1.1049813415420902
ENSG00000104969	0.386969612	0.335344611	0.0	20413.0	6314.0	2.213847649561734	1343.0	0.9864698666666664	0.118							0.4181929181929182	1.0303803851708997	0.9625891883385964
ENSG00000104972	0.9683	0.771	1145.0	36852.0	7601.0	1.6400607601738535	2423.0	-0.5825620666666667	-0.485	37.0	32.0	15.0	13.0	1959.0	0.3961204696273609	0.3890986314299198	1.0464663798557932	1.015738166937033
ENSG00000104973	0.055905086	0.31368539	1560.0	4996.0	7416.0	2.509579501533876	389.0	2.7144959444444443	0.201	49.0	50.0	14.0	12.0	2391.0	0.3676286072772898	0.4499778907804554	1.0919757702256372	0.9152430561942864
ENSG00000104974	0.966	0.7971	1565.0	19842.0	3924.0	1.287657250846955	1232.0	-0.751626871	-0.4765	33.0	24.0	13.0	9.0	1470.0	0.4108843537414966	0.5007249003262052	0.847875943999526	1.193193427326839
ENSG00000104976	0.3658	0.3355	487.0	5508.0	1457.0	2.388425551324449	344.0	0.393002	-0.116	15.0	18.0	3.0	10.0	1005.0	0.3393034825870646	0.3610911701363962	0.9488962290784408	1.0219564824858935
ENSG00000104979	0.293768851	0.295756793	576.0	9934.0	1120.0	3.1549003522050216	824.0	1.1643886666666663	-0.018	6.0	3.0	0.0	4.0	300.0	0.42	0.4492838351359252	1.1761009179856703	0.8883916131925471
ENSG00000104980	0.7601	0.2259	0.0	2809.0	3764.0	2.77990949925859	541.0	0.0498228	-0.025									
ENSG00000104983	0.6282	0.2969	230.0	21422.0	2276.0	2.240298428228238	349.0	1.7975223571428571	0.102	21.0	14.0	9.0	5.0	1539.0	0.3313840155945419	0.4902264097876529	1.0848823111887378	0.9336588406277536
ENSG00000104998	0.8573	0.4439	929.0	3614.0	3885.0	3.869938214986268	607.0	0.5960930142857144	-0.058	47.0	30.0	7.0	7.0	1911.0	0.3882783882783883	0.4925163451666937	0.9672944732811096	1.0335233258339709
ENSG00000105011	0.9752	0.8445	948.0	27775.0	2080.0	3.736959808482562	1083.0	2.98582525	0.133	28.0	3.0	1.0	3.0	609.0	0.4088669950738916	0.4986028981740204	0.903114648778504	1.056477856076981
